No,Type,Region,"City,Town,Ward,Village code","City,Town,Ward,Village",Area,Nearest station_Name,Nearest station_Distance(minute),Transaction-price(total),Layout,Area(m^2),Transaction-price(Unit price m^2),Land shape,Year of construction,Building structure,Use,Purpose of Use,City Planning,Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Transaction period,Renovation,Transactional factors
6004,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Kiba,12,43000000,4LDK,80.0,0.54,,2000,RC,,House,Quasi-industrial Zone,60.0,200.0,1st quarter 2018,Not yet,
6005,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Kiba,15,57000000,3LDK,100.0,0.57,,2007,RC,House,House,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6006,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyocho,8,50000000,3LDK,65.0,0.77,,2010,RC,House,House,Quasi-industrial Zone,60.0,300.0,3rd quarter 2018,Not yet,
6007,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyocho,8,46000000,3LDK,70.0,0.66,,2010,RC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,Not yet,
6008,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyocho,8,48000000,3LDK,65.0,0.74,,2010,RC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,Not yet,
6009,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyocho,10,49000000,3LDK,80.0,0.61,,2006,RC,,House,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6010,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyocho,8,60000000,3LDK,80.0,0.75,,2010,RC,House,House,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6011,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyocho,8,48000000,3LDK,70.0,0.69,,2010,RC,House,House,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6012,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyosu,10,21000000,4LDK,80.0,0.26,,1981,SRC,House,House,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,Done,
6013,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyosu,10,37000000,3LDK,65.0,0.57,,1981,SRC,House,House,Quasi-industrial Zone,60.0,300.0,3rd quarter 2018,Not yet,
6014,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyosu,13,37000000,3LDK,65.0,0.57,,2001,SRC,,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,Not yet,
6015,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyosu,14,33000000,3LDK,65.0,0.51,,1998,RC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,Done,
6016,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyosu,10,40000000,3LDK,80.0,0.5,,1981,SRC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,,
6017,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyosu,10,39000000,3LDK,65.0,0.6,,1981,SRC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,Done,
6018,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyosu,12,27000000,2DK,45.0,0.6,,1982,SRC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,Done,
6019,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiohama,Toyosu,12,19000000,2LDK,50.0,0.38,,1982,SRC,,Other,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6020,Residential Land(Land and Building),Residential Area,13108,Koto Ward,Shiomi,Shiomi,7,180000000,,140.0,1.29,Semi-rectangular Shaped,2018,W,Housing Complex,Other,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,,
6021,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiomi,Shiomi,4,24000000,1K,25.0,0.96,,2013,RC,House,House,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,,
6022,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiomi,Shiomi,3,40000000,3LDK,75.0,0.53,,1999,SRC,House,House,Quasi-industrial Zone,60.0,300.0,3rd quarter 2018,Done,
6023,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiomi,Shiomi,8,48000000,3LDK,75.0,0.64,,2013,RC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,Not yet,
6024,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiomi,Shiomi,8,43000000,3LDK,65.0,0.66,,2013,RC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,Not yet,
6025,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiomi,Shiomi,3,17000000,2LDK,75.0,0.23,,1997,SRC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,,
6026,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiomi,Shiomi,8,43000000,3LDK,70.0,0.61,,2013,RC,House,House,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6027,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiomi,Shiomi,3,32000000,3LDK,75.0,0.43,,1999,SRC,,House,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6028,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shiomi,Shiomi,8,41000000,3LDK,65.0,0.63,,2013,RC,,,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6029,Residential Land(Land and Building),Industrial Area,13108,Koto Ward,Shinonome,Shinonome (Tokyo),8,1000000000,,,,Rectangular Shaped,1990,S,"Factory, Office, Warehouse",Factory,Quasi-industrial Zone,60.0,200.0,4th quarter 2018,,
6030,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,36000000,1LDK,45.0,0.8,,2012,RC,House,House,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,Done,
6031,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),9,51000000,3LDK,70.0,0.73,,2012,RC,House,House,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,Not yet,
6032,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),9,69000000,3LDK,70.0,0.99,,2014,RC,House,House,Category II Residential Zone,60.0,400.0,4th quarter 2018,Not yet,
6033,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,50000000,2LDK,60.0,0.83,,2012,RC,House,House,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,Not yet,
6034,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,45000000,2LDK,55.0,0.82,,2012,RC,House,House,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,Not yet,
6035,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),7,24000000,1K,25.0,0.96,,2015,RC,House,House,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,Not yet,
6036,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,42000000,,60.0,0.7,,2012,RC,House,,Quasi-industrial Zone,60.0,400.0,3rd quarter 2018,,
6037,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,44000000,2LDK,55.0,0.8,,2012,RC,House,House,Quasi-industrial Zone,60.0,400.0,2nd quarter 2018,Not yet,
6038,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,48000000,2LDK,65.0,0.74,,2012,RC,House,House,Quasi-industrial Zone,60.0,400.0,2nd quarter 2018,,
6039,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,38000000,1LDK,45.0,0.84,,2012,RC,House,House,Quasi-industrial Zone,60.0,400.0,2nd quarter 2018,Not yet,
6040,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,51000000,2LDK,65.0,0.78,,2012,RC,House,House,Quasi-industrial Zone,60.0,400.0,2nd quarter 2018,Not yet,
6041,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,59000000,3LDK,80.0,0.74,,2012,RC,,House,Quasi-industrial Zone,60.0,400.0,2nd quarter 2018,Not yet,
6042,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),9,54000000,2LDK,60.0,0.9,,2014,RC,,House,Category II Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
6043,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,49000000,2LDK,65.0,0.75,,2012,RC,,House,Quasi-industrial Zone,60.0,400.0,2nd quarter 2018,Not yet,
6044,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,44000000,2LDK,55.0,0.8,,2012,RC,House,,Quasi-industrial Zone,60.0,400.0,1st quarter 2018,Not yet,
6045,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),2,42000000,2LDK,70.0,0.6,,2003,SRC,House,House,Quasi-industrial Zone,60.0,400.0,1st quarter 2018,Not yet,
6046,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),5,26000000,1K,25.0,1.04,,2011,RC,,House,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6047,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),9,69000000,2DK,75.0,0.92,,2014,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6048,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Shinonome (Tokyo),4,46000000,2LDK,60.0,0.77,,2012,RC,,House,Quasi-industrial Zone,60.0,400.0,1st quarter 2018,Not yet,
6049,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,9,43000000,2LDK,70.0,0.61,,2008,RC,House,House,Category II Residential Zone,60.0,400.0,4th quarter 2018,Not yet,
6050,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,6,47000000,1LDK,85.0,0.55,,2005,RC,,Other,Category II Residential Zone,60.0,400.0,4th quarter 2018,Not yet,
6051,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,9,52000000,2LDK,70.0,0.74,,2007,RC,House,House,Category II Residential Zone,60.0,400.0,3rd quarter 2018,Done,
6052,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,9,53000000,3LDK,90.0,0.59,,2007,RC,House,House,Category II Residential Zone,60.0,400.0,3rd quarter 2018,Not yet,
6053,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,6,41000000,1LDK,55.0,0.75,,2004,RC,,,Category II Residential Zone,60.0,400.0,3rd quarter 2018,Not yet,
6054,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,6,52000000,3LDK,85.0,0.61,,2005,RC,,House,Category II Residential Zone,60.0,400.0,3rd quarter 2018,Not yet,
6055,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,9,63000000,,100.0,0.63,,2008,RC,House,House,Category II Residential Zone,60.0,400.0,3rd quarter 2018,Not yet,
6056,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,9,63000000,3LDK,105.0,0.6,,2008,RC,,House,Category II Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
6057,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,9,44000000,2LDK,60.0,0.73,,2008,RC,House,House,Category II Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
6058,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,9,46000000,2LDK,75.0,0.61,,2008,RC,House,House,Category II Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
6059,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,10,58000000,3LDK,75.0,0.77,,2009,RC,,,Category II Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
6060,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,10,68000000,4LDK,100.0,0.68,,2009,RC,House,House,Category II Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
6061,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,6,30000000,2LDK,80.0,0.38,,2004,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,,
6062,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,6,69000000,3LDK,110.0,0.63,,2005,RC,,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6063,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,6,39000000,1LDK,55.0,0.71,,2005,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6064,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,9,58000000,3LDK,85.0,0.68,,2008,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6065,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,6,64000000,3LDK,110.0,0.58,,2005,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6066,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,6,48000000,2LDK,75.0,0.64,,2004,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6067,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,10,58000000,3LDK,75.0,0.77,,2009,RC,,,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6068,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,6,67000000,4LDK,110.0,0.61,,2005,RC,,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6069,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,9,48000000,2LDK,60.0,0.8,,2007,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Done,
6070,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,10,67000000,3LDK,100.0,0.67,,2009,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6071,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Tatsumi,10,65000000,2LDK,90.0,0.72,,2009,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6072,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Toyosu,12,46000000,2LDK,65.0,0.71,,2012,RC,House,House,Category II Residential Zone,60.0,400.0,4th quarter 2018,Not yet,
6073,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Toyosu,12,68000000,2LDK,65.0,1.05,,2012,RC,House,Other,Category II Residential Zone,60.0,400.0,4th quarter 2018,,
6074,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Toyosu,13,40000000,3LDK,70.0,0.57,,1999,SRC,House,House,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,Not yet,
6075,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Toyosu,12,53000000,2LDK,65.0,0.82,,2012,RC,House,House,Category II Residential Zone,60.0,400.0,4th quarter 2018,Not yet,
6076,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Toyosu,12,52000000,2LDK,60.0,0.87,,2012,RC,,House,Category II Residential Zone,60.0,400.0,3rd quarter 2018,Not yet,
6077,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Toyosu,12,62000000,3LDK,80.0,0.78,,2012,RC,House,House,Category II Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
6078,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Toyosu,12,67000000,2LDK,85.0,0.79,,2012,RC,House,House,Category II Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
6079,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Toyosu,13,40000000,3LDK,70.0,0.57,,1999,SRC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,,
6080,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Toyosu,12,57000000,3LDK,75.0,0.76,,2012,RC,House,House,Category II Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
6081,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shinonome,Toyosu,12,64000000,3LDK,80.0,0.8,,2012,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
6082,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kikukawa (Tokyo),7,45000000,2LDK,75.0,0.6,,1984,SRC,House,House,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,Done,
6083,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kikukawa (Tokyo),7,50000000,3LDK,95.0,0.53,,1984,SRC,,House,Quasi-industrial Zone,60.0,300.0,3rd quarter 2018,Not yet,
6084,Residential Land(Land and Building),Residential Area,13108,Koto Ward,Shirakawa,Kikukawa (Tokyo),11,340000000,,125.0,2.72,Rectangular Shaped,2018,RC,Housing Complex,House,Quasi-industrial Zone,60.0,400.0,1st quarter 2018,,
6085,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kikukawa (Tokyo),7,45000000,3LDK,75.0,0.6,,1984,SRC,House,House,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6087,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,6,59000000,2LDK,65.0,0.91,,2010,RC,House,House,Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
6088,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,10,29000000,1DK,30.0,0.97,,2005,SRC,House,House,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,Done,
6089,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,5,65000000,3LDK,75.0,0.87,,2005,RC,House,House,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,Not yet,
6090,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,6,51000000,2LDK,55.0,0.93,,2010,RC,,House,Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
6091,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,8,50000000,3LDK,75.0,0.67,,1984,SRC,,House,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,Done,
6092,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,6,70000000,3LDK,75.0,0.93,,2010,RC,House,House,Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
6093,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,6,53000000,2DK,55.0,0.96,,2010,RC,House,House,Commercial Zone,80.0,400.0,3rd quarter 2018,,
6094,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,10,12000000,1DK,30.0,0.4,,2005,SRC,House,House,Quasi-industrial Zone,60.0,300.0,3rd quarter 2018,Not yet,
6097,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,10,67000000,1LDK,75.0,0.89,,2008,RC,House,House,Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
6098,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,8,120000000,2LDK,110.0,1.09,,2006,RC,House,House,Quasi-industrial Zone,60.0,300.0,2nd quarter 2018,Not yet,
6099,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,1,75000000,3LDK,75.0,1.0,,2005,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
6100,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,6,67000000,2LDK,70.0,0.96,,2010,RC,House,House,Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
6104,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,6,68000000,3LDK,80.0,0.85,,2010,RC,House,House,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
6105,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,6,66000000,3LDK,75.0,0.88,,2010,RC,,House,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
6106,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,10,67000000,3LDK,80.0,0.84,,2008,RC,House,House,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
6107,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,7,77000000,3LDK,85.0,0.91,,2008,RC,,House,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
6108,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,6,63000000,2LDK,75.0,0.84,,2010,RC,House,House,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
6109,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,10,56000000,3LDK,70.0,0.8,,2006,SRC,House,House,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6110,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,10,16000000,1DK,30.0,0.53,,2005,SRC,House,House,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,Not yet,
6111,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,2,22000000,1K,20.0,1.1,,2008,RC,,Other,Quasi-industrial Zone,60.0,300.0,1st quarter 2018,,
6112,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,6,71000000,2DK,75.0,0.95,,2010,RC,,House,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
6113,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shirakawa,Kiyosumishirakawa,1,16000000,1K,20.0,0.8,,2006,RC,House,House,Neighborhood Commercial Zone,80.0,300.0,1st quarter 2018,Not yet,
6114,Residential Land(Land and Building),Residential Area,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),4,67000000,,70.0,0.96,Rectangular Shaped,1955,W,House,Other,Quasi-industrial Zone,60.0,300.0,4th quarter 2018,,Dealings in which auction or arbiter participates
6115,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),3,32000000,1K,25.0,1.28,,2017,RC,,House,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,,
6116,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),4,63000000,3LDK,70.0,0.9,,2012,RC,House,House,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,Not yet,
6117,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),4,12000000,1LDK,30.0,0.4,,1973,SRC,House,Other,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,,
6118,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),7,32000000,2LDK+S,55.0,0.58,,1996,SRC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
6119,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),5,56000000,2LDK,70.0,0.8,,2004,RC,House,House,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,Done,
6120,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),3,31000000,1K,25.0,1.24,,2017,RC,House,House,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,,
6121,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),3,31000000,1DK,25.0,1.24,,2017,RC,,Other,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,Not yet,
6122,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),3,29000000,1K,25.0,1.16,,2017,RC,,House,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,,
6123,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),3,30000000,1K,25.0,1.2,,2017,RC,House,House,Quasi-industrial Zone,60.0,400.0,4th quarter 2018,,
6124,Residential Land(Land and Building),Commercial Area,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),3,90000000,,145.0,0.62,Rectangular Shaped,1965,,,Other,Commercial Zone,80.0,500.0,3rd quarter 2018,,
6125,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),6,21000000,1DK,20.0,1.05,,2009,RC,,House,Quasi-industrial Zone,60.0,400.0,3rd quarter 2018,,
6126,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),4,45000000,2LDK,55.0,0.82,,2005,RC,,House,Quasi-industrial Zone,60.0,400.0,3rd quarter 2018,Not yet,
6127,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),4,19000000,1K,25.0,0.76,,1997,RC,House,House,Quasi-industrial Zone,60.0,400.0,3rd quarter 2018,Not yet,
6128,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),5,36000000,3LDK,65.0,0.55,,1997,RC,,House,Quasi-industrial Zone,60.0,400.0,3rd quarter 2018,Not yet,
6129,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),4,68000000,3LDK,70.0,0.97,,2012,RC,House,House,Quasi-industrial Zone,60.0,400.0,3rd quarter 2018,Not yet,
6130,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),2,40000000,3LDK,60.0,0.67,,2000,RC,,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Done,
6131,"Pre-owned Condominiums, etc.",,13108,Koto Ward,Shin-ohashi,Morishita (Tokyo),6,22000000,1K,20.0,1.1,,2009,RC,House,House,Quasi-industrial Zone,60.0,400.0,2nd quarter 2018,Not yet,
